#g_name	taxID
genemark-scaffold2-processed-gene-41.26	1159319
genemark-scaffold2-processed-gene-41.31	67767
maker-scaffold2-snap-gene-41.118	1159319
genemark-scaffold2-processed-gene-42.146	684658
maker-scaffold2-snap-gene-41.119	1159319
snap_masked-scaffold2-processed-gene-41.7	1159319
snap_masked-scaffold2-processed-gene-41.8	1159319
maker-scaffold2-augustus-gene-41.114	63436
maker-scaffold2-snap-gene-41.123	
maker-scaffold2-snap-gene-41.124	1955251
maker-scaffold2-snap-gene-42.42	63436
snap_masked-scaffold2-processed-gene-41.14	1955251
genemark-scaffold2-processed-gene-42.237	143999
maker-scaffold2-snap-gene-42.29	
maker-scaffold2-augustus-gene-42.62	1159319
maker-scaffold2-augustus-gene-42.49	1159319
genemark-scaffold2-processed-gene-42.245	1159319
maker-scaffold2-snap-gene-42.32	1159321
maker-scaffold2-snap-gene-42.34	1159319
genemark-scaffold2-processed-gene-42.302	1159319
maker-scaffold2-augustus-gene-42.53	
maker-scaffold2-augustus-gene-42.54	1159319
maker-scaffold2-augustus-gene-42.55	1159319
maker-scaffold2-augustus-gene-42.64	1159319
maker-scaffold2-augustus-gene-42.56	1159319
maker-scaffold2-augustus-gene-42.57	1159321
maker-scaffold2-augustus-gene-42.58	1159319
augustus_masked-scaffold2-processed-gene-42.25	1159319
maker-scaffold2-augustus-gene-42.59	1159319
augustus_masked-scaffold2-processed-gene-42.15	63436
maker-scaffold2-augustus-gene-43.23	1159319
maker-scaffold2-augustus-gene-44.75	1159319
genemark-scaffold2-processed-gene-44.98	
genemark-scaffold2-processed-gene-43.12	1159319
genemark-scaffold2-processed-gene-43.13	1159319
maker-scaffold2-augustus-gene-44.76	1159319
maker-scaffold2-augustus-gene-44.64	1159321
genemark-scaffold2-processed-gene-44.220	1159321
maker-scaffold2-augustus-gene-44.77	1159319
augustus_masked-scaffold2-processed-gene-44.4	1159319
maker-scaffold2-augustus-gene-44.67	1159321
maker-scaffold2-augustus-gene-44.68	1159321
maker-scaffold2-augustus-gene-44.78	1159319
maker-scaffold2-augustus-gene-44.69	1159319
maker-scaffold2-snap-gene-44.44	1159319
maker-scaffold2-augustus-gene-44.80	1159319
snap_masked-scaffold2-processed-gene-44.57	1159321
maker-scaffold2-snap-gene-44.46	1159319
genemark-scaffold2-processed-gene-44.232	1159319
genemark-scaffold2-processed-gene-44.233	1159319
genemark-scaffold2-processed-gene-44.234	1159319
maker-scaffold2-augustus-gene-44.74	1159319
maker-scaffold2-augustus-gene-44.82	1159319
snap_masked-scaffold2-processed-gene-44.62	1159319
maker-scaffold2-snap-gene-44.48	
maker-scaffold2-augustus-gene-44.84	
maker-scaffold2-augustus-gene-45.120	1159321
genemark-scaffold2-processed-gene-45.3	1159319
maker-scaffold2-augustus-gene-45.122	1159319
maker-scaffold2-augustus-gene-45.123	
maker-scaffold2-augustus-gene-45.124	1159319
genemark-scaffold2-processed-gene-45.69	
genemark-scaffold2-processed-gene-45.70	7400
maker-scaffold2-augustus-gene-45.128	7400
genemark-scaffold2-processed-gene-45.63	1159319
augustus_masked-scaffold2-processed-gene-46.127	1159319
maker-scaffold2-augustus-gene-46.139	63436
maker-scaffold2-augustus-gene-46.149	1159319
genemark-scaffold2-processed-gene-46.78	1159319
maker-scaffold2-augustus-gene-46.140	1159319
maker-scaffold2-augustus-gene-46.141	1159319
maker-scaffold2-augustus-gene-46.151	1159321
maker-scaffold2-augustus-gene-46.142	1159319
maker-scaffold2-snap-gene-46.165	1159319
maker-scaffold2-augustus-gene-46.143	
maker-scaffold2-snap-gene-46.159	
genemark-scaffold2-processed-gene-46.50	
maker-scaffold2-snap-gene-46.161	
genemark-scaffold2-processed-gene-47.51	33392
genemark-scaffold2-processed-gene-47.55	103372
maker-scaffold2-augustus-gene-47.32	1159319
snap_masked-scaffold2-processed-gene-47.45	1159319
genemark-scaffold2-processed-gene-47.112	
genemark-scaffold2-processed-gene-47.114	1955251
maker-scaffold2-snap-gene-47.23	7400
maker-scaffold2-snap-gene-47.24	1159321
genemark-scaffold2-processed-gene-47.125	1159321
maker-scaffold2-augustus-gene-47.38	1159321
maker-scaffold2-snap-gene-47.27	1159321
maker-scaffold2-snap-gene-47.28	
maker-scaffold2-augustus-gene-47.40	1159319
maker-scaffold2-augustus-gene-47.41	
genemark-scaffold2-processed-gene-48.35	
genemark-scaffold2-processed-gene-48.36	
maker-scaffold2-snap-gene-48.129	
maker-scaffold2-augustus-gene-48.25	
genemark-scaffold2-processed-gene-48.48	
maker-scaffold2-augustus-gene-48.18	1159321
maker-scaffold2-augustus-gene-48.26	1159319
genemark-scaffold2-processed-gene-48.86	1159321
genemark-scaffold2-processed-gene-48.87	1159319
maker-scaffold2-augustus-gene-48.28	63436
maker-scaffold2-snap-gene-48.123	
maker-scaffold2-augustus-gene-48.29	1159319
genemark-scaffold2-processed-gene-48.57	1159319
maker-scaffold2-augustus-gene-48.30	1159319
maker-scaffold2-augustus-gene-48.31	40307
maker-scaffold2-augustus-gene-48.21	1159319
genemark-scaffold2-processed-gene-48.104	1159319
genemark-scaffold2-processed-gene-48.105	1159319
maker-scaffold2-augustus-gene-48.22	1159321
augustus_masked-scaffold2-processed-gene-50.205	63436
maker-scaffold2-snap-gene-50.228	1159319
maker-scaffold2-augustus-gene-49.48	1159319
augustus_masked-scaffold2-processed-gene-50.209	1159319
genemark-scaffold2-processed-gene-49.6	63436
maker-scaffold2-augustus-gene-50.191	1159319
maker-scaffold2-snap-gene-49.73	
genemark-scaffold2-processed-gene-50.22	1159321
genemark-scaffold2-processed-gene-50.23	1159321
maker-scaffold2-snap-gene-50.232	1159321
genemark-scaffold2-processed-gene-49.8	1159319
maker-scaffold2-snap-gene-49.75	1955251
maker-scaffold2-augustus-gene-49.53	1159321
maker-scaffold2-augustus-gene-49.54	1159321
genemark-scaffold2-processed-gene-49.16	1159319
maker-scaffold2-augustus-gene-49.55	1159321
maker-scaffold2-snap-gene-49.78	1159319
maker-scaffold2-snap-gene-49.79	1159319
maker-scaffold2-snap-gene-49.80	1159321
maker-scaffold2-augustus-gene-49.58	1159319
maker-scaffold2-snap-gene-49.82	1159321
maker-scaffold2-snap-gene-50.233	1159321
maker-scaffold2-snap-gene-49.83	1159319
maker-scaffold2-augustus-gene-49.60	1159319
maker-scaffold2-augustus-gene-50.195	
maker-scaffold2-snap-gene-50.235	307658
maker-scaffold2-snap-gene-50.238	
maker-scaffold2-augustus-gene-50.200	
maker-scaffold2-snap-gene-50.240	
maker-scaffold2-snap-gene-50.241	
maker-scaffold2-augustus-gene-50.203	
maker-scaffold2-snap-gene-50.243	
maker-scaffold2-augustus-gene-50.197	
maker-scaffold2-snap-gene-50.237	1159319
genemark-scaffold2-processed-gene-50.181	1159321
genemark-scaffold2-processed-gene-51.39	1159319
maker-scaffold2-augustus-gene-51.1	1159319
maker-scaffold2-augustus-gene-51.10	1159319
maker-scaffold2-augustus-gene-51.11	1159319
maker-scaffold2-augustus-gene-51.2	1159321
maker-scaffold2-augustus-gene-51.12	1159319
maker-scaffold2-snap-gene-51.152	1159319
genemark-scaffold2-processed-gene-51.86	1159319
maker-scaffold2-augustus-gene-51.4	1159319
maker-scaffold2-augustus-gene-51.14	1159319
maker-scaffold2-augustus-gene-51.15	1159319
maker-scaffold2-augustus-gene-51.5	1159319
maker-scaffold2-snap-gene-51.155	1159321
maker-scaffold2-augustus-gene-51.7	1159319
genemark-scaffold2-processed-gene-51.93	63436
maker-scaffold2-augustus-gene-51.8	40307
maker-scaffold2-augustus-gene-51.9	1159319
maker-scaffold2-augustus-gene-51.19	1159319
maker-scaffold2-augustus-gene-52.210	1159319
maker-scaffold2-augustus-gene-52.208	1159319
augustus_masked-scaffold2-processed-gene-52.3	1159321
maker-scaffold2-augustus-gene-52.211	1159321
genemark-scaffold2-processed-gene-52.107	
snap_masked-scaffold2-processed-gene-52.170	
maker-scaffold2-augustus-gene-53.0	63436
maker-scaffold2-augustus-gene-53.1	1159319
maker-scaffold2-augustus-gene-54.156	1159321
maker-scaffold2-snap-gene-54.47	1159319
maker-scaffold2-augustus-gene-53.2	
maker-scaffold2-augustus-gene-54.158	1159319
genemark-scaffold2-processed-gene-54.126	
maker-scaffold2-augustus-gene-54.159	1159319
maker-scaffold2-augustus-gene-54.160	1159319
maker-scaffold2-augustus-gene-54.165	1159319
genemark-scaffold2-processed-gene-54.93	1159321
genemark-scaffold2-processed-gene-54.136	1159321
genemark-scaffold2-processed-gene-54.137	1159319
genemark-scaffold2-processed-gene-54.96	1159321
maker-scaffold2-augustus-gene-54.163	
maker-scaffold2-snap-gene-54.58	
maker-scaffold2-snap-gene-54.54	1159319
maker-scaffold2-snap-gene-54.59	
genemark-scaffold2-processed-gene-54.104	7400
maker-scaffold2-snap-gene-54.60	
maker-scaffold2-augustus-gene-54.168	
augustus_masked-scaffold2-processed-gene-55.74	1159319
maker-scaffold2-augustus-gene-55.125	1159319
maker-scaffold2-augustus-gene-55.126	1159321
maker-scaffold2-snap-gene-55.137	1159319
snap_masked-scaffold2-processed-gene-55.105	
maker-scaffold2-augustus-gene-55.127	1955251
maker-scaffold2-snap-gene-56.0	63436
maker-scaffold2-augustus-gene-56.100	1159321
snap_masked-scaffold2-processed-gene-56.19	1955251
maker-scaffold2-snap-gene-57.141	
genemark-scaffold2-processed-gene-57.74	1159319
maker-scaffold2-augustus-gene-57.16	63436
maker-scaffold2-snap-gene-58.222	
augustus_masked-scaffold2-processed-gene-58.83	63436
genemark-scaffold2-processed-gene-58.171	
genemark-scaffold2-processed-gene-58.174	
maker-scaffold2-augustus-gene-58.47	1159319
maker-scaffold2-augustus-gene-58.48	1159319
maker-scaffold2-augustus-gene-58.31	1159319
maker-scaffold2-snap-gene-58.225	1159319
maker-scaffold2-snap-gene-58.210	63436
maker-scaffold2-augustus-gene-58.50	1159321
augustus_masked-scaffold2-processed-gene-58.88	40307
maker-scaffold2-augustus-gene-58.34	1159321
maker-scaffold2-snap-gene-58.227	1159319
maker-scaffold2-augustus-gene-58.52	1955251
maker-scaffold2-snap-gene-58.229	
maker-scaffold2-augustus-gene-58.35	7434
maker-scaffold2-snap-gene-58.230	7400
maker-scaffold2-snap-gene-58.231	1159319
maker-scaffold2-augustus-gene-58.55	1159321
maker-scaffold2-snap-gene-58.213	40307
maker-scaffold2-augustus-gene-58.56	1159319
maker-scaffold2-augustus-gene-58.37	40307
maker-scaffold2-snap-gene-58.234	1159319
maker-scaffold2-augustus-gene-58.38	1159319
maker-scaffold2-augustus-gene-58.39	1159321
genemark-scaffold2-processed-gene-58.146	1159319
maker-scaffold2-augustus-gene-58.59	1159319
maker-scaffold2-snap-gene-58.236	1159321
augustus_masked-scaffold2-processed-gene-58.78	1159319
genemark-scaffold2-processed-gene-58.202	1159319
maker-scaffold2-augustus-gene-58.42	1955251
genemark-scaffold2-processed-gene-58.149	40307
maker-scaffold2-augustus-gene-58.62	40307
genemark-scaffold2-processed-gene-58.151	1159319
genemark-scaffold2-processed-gene-60.35	1159319
maker-scaffold2-augustus-gene-60.157	1159321
maker-scaffold2-augustus-gene-58.45	40307
maker-scaffold2-snap-gene-60.183	1159319
maker-scaffold2-augustus-gene-59.0	1159319
maker-scaffold2-augustus-gene-59.1	1159321
augustus_masked-scaffold2-processed-gene-60.209	1159319
snap_masked-scaffold2-processed-gene-59.22	
genemark-scaffold2-processed-gene-60.63	40307
maker-scaffold2-augustus-gene-60.160	1159319
augustus_masked-scaffold2-processed-gene-59.86	1159319
maker-scaffold2-augustus-gene-60.161	1159321
augustus_masked-scaffold2-processed-gene-60.212	40307
genemark-scaffold2-processed-gene-60.69	40307
maker-scaffold2-augustus-gene-60.163	1159319
genemark-scaffold2-processed-gene-59.69	13686
genemark-scaffold2-processed-gene-59.76	1159319
maker-scaffold2-snap-gene-59.13	34735
maker-scaffold2-augustus-gene-60.164	40307
maker-scaffold2-augustus-gene-60.147	1159319
genemark-scaffold2-processed-gene-60.132	1159319
maker-scaffold2-augustus-gene-60.148	1159319
maker-scaffold2-augustus-gene-60.166	40307
genemark-scaffold2-processed-gene-60.98	1159319
augustus_masked-scaffold2-processed-gene-60.230	1159321
maker-scaffold2-augustus-gene-60.150	63436
maker-scaffold2-augustus-gene-60.168	1159319
genemark-scaffold2-processed-gene-60.136	1159319
genemark-scaffold2-processed-gene-60.139	1159319
genemark-scaffold2-processed-gene-60.119	1159319
augustus_masked-scaffold2-processed-gene-63.34	1159321
augustus_masked-scaffold2-processed-gene-63.35	1159321
maker-scaffold2-augustus-gene-63.294	40307
genemark-scaffold2-processed-gene-60.122	1955251
genemark-scaffold2-processed-gene-63.98	1159319
augustus_masked-scaffold2-processed-gene-60.225	1955251
genemark-scaffold2-processed-gene-63.100	1159319
genemark-scaffold2-processed-gene-60.127	1159319
genemark-scaffold2-processed-gene-63.104	1159319
maker-scaffold2-augustus-gene-61.40	40307
maker-scaffold2-snap-gene-63.9	40307
maker-scaffold2-augustus-gene-63.299	7400
maker-scaffold2-snap-gene-63.11	40307
maker-scaffold2-augustus-gene-61.41	1955251
maker-scaffold2-augustus-gene-61.42	1159321
genemark-scaffold2-processed-gene-63.114	63436
maker-scaffold2-augustus-gene-63.302	40307
genemark-scaffold2-processed-gene-61.14	
maker-scaffold2-augustus-gene-63.303	63436
genemark-scaffold2-processed-gene-63.130	63436
maker-scaffold2-augustus-gene-61.43	1159321
maker-scaffold2-augustus-gene-61.44	1159321
genemark-scaffold2-processed-gene-63.132	1159319
maker-scaffold2-snap-gene-61.99	1159319
maker-scaffold2-augustus-gene-61.47	63436
genemark-scaffold2-processed-gene-63.134	1159321
maker-scaffold2-augustus-gene-63.307	1159319
maker-scaffold2-augustus-gene-63.308	1159319
maker-scaffold2-snap-gene-63.21	
maker-scaffold2-augustus-gene-62.112	1159319
maker-scaffold2-augustus-gene-63.310	1159319
genemark-scaffold2-processed-gene-63.180	1159319
maker-scaffold2-augustus-gene-62.113	1159319
maker-scaffold2-augustus-gene-62.114	441921
maker-scaffold2-augustus-gene-63.312	1159321
maker-scaffold2-augustus-gene-63.313	1159319
maker-scaffold2-augustus-gene-62.115	
genemark-scaffold2-processed-gene-62.58	1159319
augustus_masked-scaffold2-processed-gene-62.19	1159319
maker-scaffold2-snap-gene-63.25	
augustus_masked-scaffold2-processed-gene-62.20	63436
maker-scaffold2-snap-gene-63.26	63436
genemark-scaffold2-processed-gene-62.68	1159319
genemark-scaffold2-processed-gene-63.191	63436
maker-scaffold2-augustus-gene-62.120	1159319
genemark-scaffold2-processed-gene-62.73	1159319
maker-scaffold2-augustus-gene-62.123	1159319
maker-scaffold2-augustus-gene-63.316	1159319
maker-scaffold2-augustus-gene-62.124	1159321
genemark-scaffold2-processed-gene-63.198	1159321
maker-scaffold2-augustus-gene-63.318	1159321
maker-scaffold2-augustus-gene-63.320	1159319
genemark-scaffold2-processed-gene-63.150	1159319
maker-scaffold2-augustus-gene-63.321	1159319
maker-scaffold2-augustus-gene-63.291	1159319
maker-scaffold2-augustus-gene-63.322	1159319
augustus_masked-scaffold2-processed-gene-63.72	1159321
genemark-scaffold2-processed-gene-63.245	1159321
augustus_masked-scaffold2-processed-gene-65.288	1159319
maker-scaffold2-augustus-gene-64.30	1159321
genemark-scaffold2-processed-gene-65.60	
genemark-scaffold2-processed-gene-65.61	40307
genemark-scaffold2-processed-gene-64.65	40307
maker-scaffold2-augustus-gene-64.32	1159321
genemark-scaffold2-processed-gene-65.64	1955251
maker-scaffold2-augustus-gene-65.17	63436
augustus_masked-scaffold2-processed-gene-64.23	1159321
maker-scaffold2-augustus-gene-64.34	1159319
maker-scaffold2-augustus-gene-64.35	
maker-scaffold2-augustus-gene-64.36	
augustus_masked-scaffold2-processed-gene-64.26	1159319
maker-scaffold2-augustus-gene-64.39	
genemark-scaffold2-processed-gene-64.109	1159319
genemark-scaffold2-processed-gene-64.110	1159321
augustus_masked-scaffold2-processed-gene-64.29	1159319
maker-scaffold2-augustus-gene-65.9	1159319
maker-scaffold2-augustus-gene-65.18	1159319
maker-scaffold2-augustus-gene-65.10	1159319
maker-scaffold2-snap-gene-65.279	1955251
genemark-scaffold2-processed-gene-65.122	1159319
genemark-scaffold2-processed-gene-65.124	1159319
maker-scaffold2-snap-gene-65.270	1159319
maker-scaffold2-snap-gene-65.280	1955251
maker-scaffold2-augustus-gene-65.21	7400
maker-scaffold2-augustus-gene-65.22	1159319
maker-scaffold2-snap-gene-65.271	
genemark-scaffold2-processed-gene-65.168	1159319
genemark-scaffold2-processed-gene-65.170	1159319
genemark-scaffold2-processed-gene-65.172	1159319
maker-scaffold2-augustus-gene-65.13	1159319
maker-scaffold2-augustus-gene-66.2	1159319
genemark-scaffold2-processed-gene-66.67	1159319
maker-scaffold2-augustus-gene-66.9	40307
snap_masked-scaffold2-processed-gene-66.34	1159319
maker-scaffold2-augustus-gene-67.222	1159319
maker-scaffold2-augustus-gene-66.5	1159319
maker-scaffold2-snap-gene-67.20	40307
augustus_masked-scaffold2-processed-gene-66.26	51543
genemark-scaffold2-processed-gene-67.73	7400
maker-scaffold2-snap-gene-66.15	
maker-scaffold2-augustus-gene-67.217	
genemark-scaffold2-processed-gene-67.176	
genemark-scaffold2-processed-gene-67.129	
genemark-scaffold2-processed-gene-67.130	
genemark-scaffold2-processed-gene-67.131	1159321
snap_masked-scaffold2-processed-gene-67.1	1159319
maker-scaffold2-augustus-gene-67.219	1159319
augustus_masked-scaffold2-processed-gene-67.45	1159321
maker-scaffold2-augustus-gene-67.220	1159319
genemark-scaffold2-processed-gene-67.142	1159321
maker-scaffold2-augustus-gene-67.226	
snap_masked-scaffold2-processed-gene-67.6	1159319
maker-scaffold2-augustus-gene-67.227	1159319
augustus_masked-scaffold2-processed-gene-67.49	1159319
maker-scaffold2-snap-gene-68.6	1159321
genemark-scaffold2-processed-gene-68.20	63436
maker-scaffold2-augustus-gene-68.3	
augustus_masked-scaffold2-processed-gene-68.148	
maker-scaffold2-augustus-gene-68.2	1159319
genemark-scaffold2-processed-gene-69.57	
maker-scaffold2-augustus-gene-69.18	
genemark-scaffold2-processed-gene-69.203	40307
maker-scaffold2-augustus-gene-69.20	63436
maker-scaffold2-augustus-gene-69.19	1159321
maker-scaffold2-snap-gene-69.10	1159319
maker-scaffold2-augustus-gene-69.22	1159319
maker-scaffold2-snap-gene-71.2	63436
maker-scaffold2-augustus-gene-71.265	1159319
maker-scaffold2-augustus-gene-71.266	33392
genemark-scaffold2-processed-gene-71.37	1159319
genemark-scaffold2-processed-gene-71.38	
genemark-scaffold2-processed-gene-71.80	1159319
maker-scaffold2-snap-gene-70.2	1159321
genemark-scaffold2-processed-gene-71.87	63436
genemark-scaffold2-processed-gene-71.88	1955251
maker-scaffold2-snap-gene-70.3	1159319
maker-scaffold2-augustus-gene-70.95	1159319
maker-scaffold2-snap-gene-71.7	1159319
genemark-scaffold2-processed-gene-71.138	1159319
maker-scaffold2-snap-gene-71.9	1159319
maker-scaffold2-augustus-gene-71.272	1159319
maker-scaffold2-augustus-gene-71.273	1159319
genemark-scaffold2-processed-gene-71.154	63436
maker-scaffold2-augustus-gene-71.274	1159319
maker-scaffold2-augustus-gene-71.275	1159319
maker-scaffold2-snap-gene-71.15	1159319
genemark-scaffold2-processed-gene-71.177	1159319
maker-scaffold2-snap-gene-72.0	1159319
maker-scaffold2-snap-gene-71.17	1159319
maker-scaffold2-snap-gene-72.1	33392
maker-scaffold2-augustus-gene-71.279	
maker-scaffold2-augustus-gene-71.280	40307
maker-scaffold2-snap-gene-71.20	1159319
maker-scaffold2-snap-gene-71.21	1159319
maker-scaffold2-augustus-gene-71.283	1159319
maker-scaffold2-augustus-gene-72.14	1159319
maker-scaffold2-augustus-gene-72.11	1159319
maker-scaffold2-snap-gene-72.8	7400
maker-scaffold2-augustus-gene-72.12	1159319
maker-scaffold2-snap-gene-72.5	
maker-scaffold2-augustus-gene-72.13	1159321
maker-scaffold2-augustus-gene-73.177	1159319
maker-scaffold2-augustus-gene-74.36	1159319
maker-scaffold2-augustus-gene-74.33	1159319
maker-scaffold2-augustus-gene-74.34	1159319
maker-scaffold2-augustus-gene-74.35	1159321
maker-scaffold2-snap-gene-75.200	1159319
maker-scaffold2-augustus-gene-74.37	
genemark-scaffold2-processed-gene-74.165	1159319
maker-scaffold2-augustus-gene-75.44	1159319
maker-scaffold2-snap-gene-74.4	1159319
augustus_masked-scaffold2-processed-gene-75.35	40307
maker-scaffold2-augustus-gene-75.45	1159319
maker-scaffold2-augustus-gene-75.46	1159319
genemark-scaffold2-processed-gene-75.104	411798
snap_masked-scaffold2-processed-gene-75.29	40307
augustus_masked-scaffold2-processed-gene-75.42	1159319
maker-scaffold2-augustus-gene-76.44	1159319
maker-scaffold2-augustus-gene-76.46	7451
maker-scaffold2-snap-gene-76.3	1159319
maker-scaffold2-snap-gene-76.1	1159319
maker-scaffold2-augustus-gene-76.47	1159319
augustus_masked-scaffold2-processed-gene-77.185	
maker-scaffold2-snap-gene-77.172	40307
genemark-scaffold2-processed-gene-77.59	1955251
augustus_masked-scaffold2-processed-gene-77.192	1955251
maker-scaffold2-augustus-gene-77.179	1159321
maker-scaffold2-augustus-gene-77.177	40307
maker-scaffold2-augustus-gene-77.180	1159319
genemark-scaffold2-processed-gene-79.9	40307
augustus_masked-scaffold2-processed-gene-79.590	7400
maker-scaffold2-augustus-gene-79.596	33392
maker-scaffold2-augustus-gene-79.597	63436
genemark-scaffold2-processed-gene-80.27	1159321
maker-scaffold2-augustus-gene-80.181	40307
augustus_masked-scaffold2-processed-gene-80.193	63436
maker-scaffold2-snap-gene-81.158	1159319
genemark-scaffold2-processed-gene-81.27	133076
maker-scaffold2-augustus-gene-81.166	742174
augustus_masked-scaffold2-processed-gene-81.168	1159319
augustus_masked-scaffold2-processed-gene-81.169	1159321
maker-scaffold2-augustus-gene-81.165	40307
maker-scaffold2-augustus-gene-82.27	63436
maker-scaffold2-snap-gene-84.244	63436
maker-scaffold2-augustus-gene-83.21	1159319
maker-scaffold2-augustus-gene-84.11	
maker-scaffold2-augustus-gene-84.9	104421
maker-scaffold2-augustus-gene-87.19	1955251
maker-scaffold2-augustus-gene-87.20	1955251
genemark-scaffold2-processed-gene-87.49	1955251
genemark-scaffold2-processed-gene-87.63	63436
maker-scaffold2-snap-gene-87.4	1159321
maker-scaffold2-augustus-gene-87.22	1159319
genemark-scaffold2-processed-gene-87.140	7400
maker-scaffold2-snap-gene-88.4	64793
maker-scaffold2-augustus-gene-88.20	
augustus_masked-scaffold2-processed-gene-87.17	1159319
genemark-scaffold2-processed-gene-93.47	1159321
genemark-scaffold2-processed-gene-93.48	1159319
maker-scaffold2-augustus-gene-93.452	37567
maker-scaffold2-snap-gene-93.13	63436
maker-scaffold2-augustus-gene-88.21	1159321
maker-scaffold2-augustus-gene-93.453	1159321
genemark-scaffold2-processed-gene-88.158	1159319
maker-scaffold2-snap-gene-93.15	1955251
maker-scaffold2-augustus-gene-93.455	1159321
maker-scaffold2-augustus-gene-89.95	63436
maker-scaffold2-augustus-gene-93.456	1159321
genemark-scaffold2-processed-gene-89.26	1159319
genemark-scaffold2-processed-gene-89.31	1955251
maker-scaffold2-augustus-gene-93.457	1159319
genemark-scaffold2-processed-gene-89.43	1955251
maker-scaffold2-augustus-gene-93.458	1159321
maker-scaffold2-snap-gene-89.1	1159321
genemark-scaffold2-processed-gene-90.14	7400
maker-scaffold2-augustus-gene-90.2	1159321
maker-scaffold2-snap-gene-91.7	1159319
maker-scaffold2-augustus-gene-93.459	1159321
genemark-scaffold2-processed-gene-91.47	1159321
maker-scaffold2-snap-gene-93.21	
maker-scaffold2-augustus-gene-93.461	1159319
maker-scaffold2-augustus-gene-93.462	1159319
maker-scaffold2-snap-gene-93.23	1159321
maker-scaffold2-augustus-gene-93.464	307658
maker-scaffold2-snap-gene-92.7	63436
maker-scaffold2-augustus-gene-92.96	
genemark-scaffold2-processed-gene-93.283	
genemark-scaffold2-processed-gene-93.329	40307
augustus_masked-scaffold2-processed-gene-93.450	63436
maker-scaffold2-snap-gene-94.8	1159319
augustus_masked-scaffold2-processed-gene-94.58	6656
maker-scaffold2-augustus-gene-95.165	1159321
genemark-scaffold2-processed-gene-95.19	1159321
maker-scaffold2-augustus-gene-95.162	1159319
genemark-scaffold2-processed-gene-95.103	63436
genemark-scaffold2-processed-gene-95.65	1159319
maker-scaffold2-augustus-gene-95.164	1159319
genemark-scaffold2-processed-gene-95.75	63436
maker-scaffold2-snap-gene-95.161	1159319
augustus_masked-scaffold2-processed-gene-96.88	1159319
genemark-scaffold2-processed-gene-96.65	1159319
maker-scaffold2-augustus-gene-96.93	13686
maker-scaffold2-snap-gene-96.12	1159321
maker-scaffold2-snap-gene-96.13	
maker-scaffold2-snap-gene-96.14	
maker-scaffold2-augustus-gene-97.230	1159319
maker-scaffold2-augustus-gene-97.231	1159319
genemark-scaffold2-processed-gene-97.188	1955251
maker-scaffold2-augustus-gene-98.145	33392
maker-scaffold2-snap-gene-101.505	41088
maker-scaffold2-augustus-gene-101.9	63436
genemark-scaffold2-processed-gene-99.25	1159321
augustus_masked-scaffold2-processed-gene-101.519	
maker-scaffold2-snap-gene-99.1	
maker-scaffold2-augustus-gene-101.11	
maker-scaffold2-augustus-gene-101.12	
snap_masked-scaffold2-processed-gene-100.109	
maker-scaffold2-augustus-gene-101.13	1955251
maker-scaffold2-snap-gene-101.511	
genemark-scaffold2-processed-gene-101.256	72772
maker-scaffold2-augustus-gene-101.14	
maker-scaffold2-augustus-gene-101.15	
augustus_masked-scaffold2-processed-gene-101.530	1159319
augustus_masked-scaffold2-processed-gene-101.537	33392
maker-scaffold2-snap-gene-101.503	1159319
maker-scaffold2-augustus-gene-101.16	1159319
augustus_masked-scaffold2-processed-gene-101.540	1159321
maker-scaffold2-snap-gene-101.504	1159321
genemark-scaffold2-processed-gene-101.397	1955251
maker-scaffold2-snap-gene-104.186	1159321
maker-scaffold2-snap-gene-102.15	36668
genemark-scaffold2-processed-gene-104.16	63436
genemark-scaffold2-processed-gene-104.18	63436
maker-scaffold2-augustus-gene-104.203	
maker-scaffold2-snap-gene-104.190	1159321
genemark-scaffold2-processed-gene-102.79	1955251
maker-scaffold2-snap-gene-102.17	1159321
maker-scaffold2-snap-gene-103.15	1159321
genemark-scaffold2-processed-gene-103.44	40307
maker-scaffold2-snap-gene-104.191	40307
maker-scaffold2-augustus-gene-104.206	7400
genemark-scaffold2-processed-gene-103.93	1159319
genemark-scaffold2-processed-gene-103.94	1159319
genemark-scaffold2-processed-gene-104.155	32260
maker-scaffold2-snap-gene-104.194	1159321
genemark-scaffold2-processed-gene-107.57	64793
genemark-scaffold2-processed-gene-105.57	1159321
maker-scaffold2-augustus-gene-107.31	1159321
maker-scaffold2-augustus-gene-105.17	7400
maker-scaffold2-snap-gene-105.2	1159321
augustus_masked-scaffold2-processed-gene-107.16	1159321
genemark-scaffold2-processed-gene-105.121	272242
genemark-scaffold2-processed-gene-107.120	1159321
maker-scaffold2-augustus-gene-105.20	1159319
maker-scaffold2-augustus-gene-107.33	1159319
maker-scaffold2-snap-gene-105.6	63436
genemark-scaffold2-processed-gene-106.4	1159319
genemark-scaffold2-processed-gene-106.6	1159319
genemark-scaffold2-processed-gene-106.7	1159319
genemark-scaffold2-processed-gene-107.218	1159321
genemark-scaffold2-processed-gene-107.219	1159319
genemark-scaffold2-processed-gene-107.231	1159321
maker-scaffold2-snap-gene-107.45	1159321
genemark-scaffold2-processed-gene-107.253	
maker-scaffold2-snap-gene-111.554	1159319
maker-scaffold2-augustus-gene-107.36	63436
maker-scaffold2-augustus-gene-107.37	33392
genemark-scaffold2-processed-gene-107.343	473952
genemark-scaffold2-processed-gene-107.357	1955251
genemark-scaffold2-processed-gene-107.362	1159319
